animeID,name,type,source,episodes,duration,genre,rating,score,scored_by,rank,popularity,members,favorites
218,Kidou Senkan Nadesico,TV,Original,26,0:23:00,"['Action', 'Comedy', 'Mecha', 'Military', 'Parody', 'Romance', 'Sci-Fi', 'Shounen', 'Space']",PG-13 - Teens 13 or older,7.57,14147,1454,2059,36486,371
222,Mezzo DSA,TV,Original,13,0:25:00,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Sci-Fi']",R+ - Mild Nudity,6.74,6184,4724,3424,14279,26
223,Dragon Ball,TV,Manga,153,0:24:00,"['Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']",PG-13 - Teens 13 or older,8.14,312333,382,99,491047,9545
225,Dragon Ball GT,TV,Manga,64,0:23:00,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Magic', 'Sci-Fi', 'Shounen', 'Super Power']",PG-13 - Teens 13 or older,6.65,223329,5110,210,334553,1359
226,Elfen Lied,TV,Manga,13,0:25:00,"['Action', 'Horror', 'Psychological', 'Supernatural', 'Drama', 'Romance', 'Seinen']",R+ - Mild Nudity,7.72,549257,1067,18,901294,20990
228,Jigoku Shoujo,TV,Original,26,0:25:00,"['Mystery', 'Horror', 'Psychological', 'Supernatural']",R - 17+ (violence & profanity),7.73,88662,1040,357,232764,2955
229,Ninin ga Shinobuden,TV,Manga,12,0:24:00,"['Comedy', 'Parody', 'Martial Arts']",R - 17+ (violence & profanity),6.99,12628,3708,2448,26893,131
230,Air Master,TV,Manga,27,0:24:00,"['Action', 'Comedy', 'Martial Arts', 'Seinen']",R - 17+ (violence & profanity),7.09,11151,3307,2417,27534,132
232,Cardcaptor Sakura,TV,Manga,70,0:25:00,"['Adventure', 'Comedy', 'Drama', 'Magic', 'Romance', 'Fantasy', 'School', 'Shoujo']",PG - Children,8.21,129042,312,318,255161,10388
233,Daa! Daa! Daa!,TV,Manga,78,0:25:00,"['Comedy', 'Sci-Fi', 'Shoujo']",G - All Ages,7.77,6938,950,3222,16134,227
234,Dan Doh!!,TV,Manga,26,0:24:00,"['Adventure', 'Sports', 'Shounen']",G - All Ages,6.74,1203,4704,6495,2936,4
236,E's Otherwise,TV,Manga,26,0:23:00,"['Adventure', 'Comedy', 'Drama', 'Military', 'Sci-Fi', 'Shounen', 'Supernatural']",PG-13 - Teens 13 or older,6.7,5622,4876,3520,13357,27
237,Koukyoushihen Eureka Seven,TV,Original,50,0:24:00,"['Adventure', 'Drama', 'Mecha', 'Romance', 'Sci-Fi']",PG-13 - Teens 13 or older,8.14,133989,391,224,324904,8324
239,Gankutsuou,TV,Novel,24,0:24:00,"['Drama', 'Mystery', 'Sci-Fi', 'Supernatural', 'Thriller']",R - 17+ (violence & profanity),8.2,45028,318,666,142187,2893
240,Genshiken,TV,Manga,12,0:25:00,"['Slice of Life', 'Comedy', 'Parody']",PG-13 - Teens 13 or older,7.71,55702,1088,745,128591,1220
241,Girls Bravo: First Season,TV,Manga,11,0:23:00,"['Harem', 'Comedy', 'Romance', 'Ecchi', 'Fantasy', 'School', 'Shounen']",R+ - Mild Nudity,6.59,53617,5387,934,105109,297
242,Gokusen,TV,Manga,13,0:23:00,"['Slice of Life', 'Comedy', 'Drama', 'School', 'Josei']",R - 17+ (violence & profanity),7.46,14226,1808,2397,27997,180
245,Great Teacher Onizuka,TV,Manga,43,0:25:00,"['Comedy', 'Drama', 'School', 'Shounen', 'Slice of Life']",R - 17+ (violence & profanity),8.73,202638,36,153,396574,15205
246,Groove Adventure Rave,TV,Manga,51,0:24:00,"['Adventure', 'Comedy', 'Fantasy', 'Romance', 'Shounen']",PG-13 - Teens 13 or older,7.38,27373,2150,1286,71413,359
247,Harukanaru Toki no Naka de: Hachiyou Shou,TV,Visual novel,26,0:24:00,"['Fantasy', 'Magic', 'Supernatural', 'Demons', 'Historical', 'Shoujo']",PG-13 - Teens 13 or older,7.13,5541,3152,3060,17862,111
249,InuYasha,TV,Manga,167,0:24:00,"['Action', 'Adventure', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Magic', 'Romance', 'Fantasy', 'Shounen']",PG-13 - Teens 13 or older,7.91,194384,687,149,403574,13185
250,Konjiki no Gash Bell!!,TV,Manga,150,0:23:00,"['Adventure', 'Comedy', 'Demons', 'Supernatural', 'Magic', 'Shounen']",PG-13 - Teens 13 or older,7.63,32062,1288,1250,74492,911
251,Kyou kara Maou!,TV,Light novel,78,0:25:00,"['Adventure', 'Comedy', 'Demons', 'Fantasy', 'Shoujo']",PG-13 - Teens 13 or older,7.83,25994,846,1268,73011,1347
252,Madlax,TV,Original,26,0:24:00,"['Military', 'Mystery', 'Psychological', 'Supernatural', 'Drama', 'Magic', 'Shounen']",PG-13 - Teens 13 or older,7.12,10087,3203,2267,30979,139
253,Jungle wa Itsumo Hare nochi Guu,TV,Manga,26,0:23:00,"['Slice of Life', 'Comedy', 'School']",PG-13 - Teens 13 or older,7.92,10809,673,2503,26022,376
260,Happy☆Lesson (TV),TV,Manga,13,0:23:00,"['Comedy', 'Drama', 'Harem', 'Romance', 'Slice of Life']",PG-13 - Teens 13 or older,6.75,9425,4667,2844,20618,21
261,Happy☆Lesson: Advance,TV,Manga,13,0:24:00,"['Comedy', 'Harem', 'Romance', 'Slice of Life']",PG-13 - Teens 13 or older,6.93,5188,3904,3721,11604,8
263,Hajime no Ippo,TV,Manga,75,0:23:00,"['Comedy', 'Sports', 'Drama', 'Shounen']",PG-13 - Teens 13 or older,8.79,128562,29,313,257615,11764
264,Hajime no Ippo: Champion Road,Special,Manga,1,1:30:00,"['Comedy', 'Shounen', 'Sports']",PG-13 - Teens 13 or older,8.35,44638,204,1289,71169,159
265,Hajime no Ippo: Mashiba vs. Kimura,OVA,Manga,1,1:01:00,"['Comedy', 'Shounen', 'Sports']",PG-13 - Teens 13 or older,8.26,36873,280,1509,58179,118
267,Gungrave,TV,Game,26,0:25:00,"['Action', 'Drama', 'Sci-Fi', 'Seinen', 'Super Power']",R - 17+ (violence & profanity),7.93,49372,655,764,126086,2035
269,Bleach,TV,Manga,366,0:24:00,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Supernatural', 'Shounen']",PG-13 - Teens 13 or older,7.89,465028,713,22,889504,42878
270,Hellsing,TV,Manga,13,0:23:00,"['Action', 'Horror', 'Supernatural', 'Vampire', 'Seinen']",R - 17+ (violence & profanity),7.59,233260,1393,134,424367,5062
271,Gad Guard,TV,Original,26,0:25:00,"['Sci-Fi', 'Adventure', 'Mecha', 'Shounen']",PG-13 - Teens 13 or older,6.76,3420,4610,3938,10230,16
272,Noir,TV,Original,26,0:24:00,"['Action', 'Mystery', 'Drama']",PG-13 - Teens 13 or older,7.37,29334,2196,1140,81480,763
273,Mahoutsukai ni Taisetsu na Koto,TV,Manga,12,0:24:00,"['Slice of Life', 'Drama', 'Magic', 'Shounen']",PG-13 - Teens 13 or older,6.82,5478,4334,2960,19007,34
274,Kiddy Grade,TV,Original,24,0:23:00,"['Action', 'Sci-Fi', 'Super Power', 'Ecchi', 'Mecha']",R+ - Mild Nudity,7.27,14758,2581,2081,35880,261
275,Love♥Love?,TV,Original,9,0:15:00,"['Ecchi', 'Comedy', 'Harem', 'Romance']",R+ - Mild Nudity,5.99,8043,7740,3101,17391,16
276,Mahoromatic: Automatic Maiden,TV,Manga,12,0:24:00,"['Comedy', 'Ecchi', 'Military', 'Romance', 'Sci-Fi']",R+ - Mild Nudity,7.25,20564,2668,1772,46023,181
277,Mahoromatic 2,TV,Manga,14,0:24:00,"['Comedy', 'Drama', 'Ecchi', 'Military', 'Romance', 'Sci-Fi']",R+ - Mild Nudity,7.24,13244,2708,2530,25469,43
278,Viewtiful Joe,TV,Game,51,0:20:00,"['Action', 'Sci-Fi', 'Comedy', 'Shounen']",PG-13 - Teens 13 or older,6.84,3254,4266,4441,7642,25
279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,TV,Novel,13,0:24:00,"['Fantasy', 'Historical', 'Horror', 'Mystery', 'Psychological', 'Supernatural']",R - 17+ (violence & profanity),7.21,7009,2823,2511,25772,102
280,Animal Yokochou,TV,Manga,51,0:23:00,"['Adventure', 'Comedy', 'Fantasy', 'Shoujo']",G - All Ages,6.97,387,3752,7531,1848,7
282,Angel Heart,TV,Manga,50,0:23:00,"['Action', 'Mystery', 'Drama', 'Romance', 'Seinen']",PG-13 - Teens 13 or older,7.34,3681,2301,3665,12099,57
283,Akage no Anne,TV,Novel,50,0:25:00,"['Slice of Life', 'Historical', 'Drama']",G - All Ages,7.72,4367,1062,3318,15199,311
284,Area 88 (TV),TV,Manga,12,0:25:00,"['Action', 'Drama', 'Military', 'Romance', 'Shounen']",PG-13 - Teens 13 or older,7.1,3794,3275,4028,9708,55
285,Argento Soma,TV,Original,25,0:25:00,"['Action', 'Adventure', 'Drama', 'Mecha', 'Military', 'Sci-Fi']",PG-13 - Teens 13 or older,6.86,4736,4158,3072,17708,50
286,B'T X,TV,Manga,25,0:22:00,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",PG-13 - Teens 13 or older,7.14,3538,3110,4452,7609,46
288,Bakuten Shoot Beyblade,TV,Manga,51,0:23:00,"['Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Sports', 'Shounen']",PG - Children,6.8,42088,4411,1376,66678,301
289,Comic Party,TV,Visual novel,13,0:24:00,"['Comedy', 'Drama']",PG-13 - Teens 13 or older,6.64,6213,5152,3341,15026,27
290,Seikai no Monshou,TV,Light novel,13,0:26:00,"['Action', 'Military', 'Sci-Fi', 'Space', 'Romance']",PG-13 - Teens 13 or older,7.77,13723,960,2122,34469,373
292,Dear Boys,TV,Manga,26,0:24:00,"['Drama', 'Shounen', 'Sports']",PG-13 - Teens 13 or older,6.94,7357,3860,3275,15636,45
295,Divergence Eve 2: Misaki Chronicles,TV,Original,13,0:24:00,"['Adventure', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']",PG-13 - Teens 13 or older,6.35,1876,6409,5027,5613,9
296,Dragon Drive,TV,Manga,38,0:25:00,"['Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Fantasy', 'School', 'Shounen']",PG - Children,6.82,6952,4317,3100,17403,45
297,Grenadier: Hohoemi no Senshi,TV,Manga,12,0:25:00,"['Action', 'Ecchi', 'Adventure', 'Comedy', 'Shounen']",PG-13 - Teens 13 or older,6.79,20859,4462,1842,43776,66
301,Cinderella Boy,TV,Manga,13,0:25:00,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",PG-13 - Teens 13 or older,6.33,1871,6502,5498,4482,5
302,Mirai Shounen Conan,TV,Novel,26,0:29:00,"['Adventure', 'Drama', 'Sci-Fi']",PG-13 - Teens 13 or older,8.13,8539,407,2569,24758,288
304,Aa! Megami-sama! Movie,Movie,Original,1,1:46:00,"['Comedy', 'Magic', 'Romance', 'Seinen', 'Supernatural']",PG-13 - Teens 13 or older,7.62,19067,1301,2141,33927,96
306,Abenobashi Mahou☆Shoutengai,TV,Original,13,0:24:00,"['Comedy', 'Parody', 'Ecchi', 'Fantasy']",R+ - Mild Nudity,7.33,25406,2333,1463,60981,280
307,Kerokko Demetan,TV,Unknown,39,0:24:00,"['Kids', 'Fantasy', 'Comedy']",PG - Children,6.03,278,7620,9448,723,0
308,Zettai Shounen,TV,Original,26,0:25:00,"['Fantasy', 'Drama', 'Mystery', 'Sci-Fi', 'Shounen']",PG-13 - Teens 13 or older,6.99,2688,3720,3430,14220,51
309,Akahori Gedou Hour Rabuge,TV,Original,13,0:24:00,"['Comedy', 'Magic', 'Parody']",PG-13 - Teens 13 or older,6.23,1015,6903,5698,4095,7
310,"Chiisana Obake Acchi, Kocchi, Socchi",TV,Picture book,50,0:25:00,"['Comedy', 'Supernatural']",G - All Ages,6.16,466,7177,8098,1411,2
311,Ace wo Nerae!,TV,Manga,26,0:24:00,"['Sports', 'Drama', 'Romance', 'School', 'Shoujo']",PG-13 - Teens 13 or older,7.04,1530,3496,4764,6407,44
313,Ace wo Nerae! (1979),Movie,Unknown,1,1:30:00,"['Sports', 'Drama', 'Romance', 'School', 'Shoujo']",PG-13 - Teens 13 or older,6.86,935,4154,7105,2236,6
315,Xiao Qian,Movie,Unknown,1,1:24:00,"['Action', 'Drama', 'Fantasy', 'Romance']",PG - Children,6.65,834,5141,7061,2270,5
318,Hand Maid May,TV,Original,10,0:23:00,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'Sci-Fi']",PG-13 - Teens 13 or older,6.81,10747,4374,2762,21960,35
322,Paradise Kiss,TV,Manga,12,0:24:00,"['Slice of Life', 'Comedy', 'Drama', 'Romance', 'Josei']",R - 17+ (violence & profanity),7.89,55443,726,862,112741,2151
323,Mousou Dairinin,TV,Original,13,0:24:00,"['Mystery', 'Dementia', 'Police', 'Psychological', 'Supernatural', 'Drama', 'Thriller']",R+ - Mild Nudity,7.72,83102,1079,435,201676,3075
324,Kidou Keisatsu Patlabor: On Television,TV,Original,47,0:25:00,"['Sci-Fi', 'Comedy', 'Police', 'Mecha']",PG-13 - Teens 13 or older,7.72,5812,1073,2727,22423,287
326,Petshop of Horrors,TV,Manga,4,0:22:00,"['Horror', 'Josei', 'Mystery', 'Supernatural']",R - 17+ (violence & profanity),7.35,21726,2278,1908,41628,287
327,Puchi Pri*Yucie,TV,Original,26,0:25:00,"['Comedy', 'Magic', 'Fantasy', 'Shoujo']",G - All Ages,7.51,4136,1643,3960,10061,66
328,Piano (TV),TV,Original,10,0:24:00,"['Music', 'Slice of Life', 'Drama', 'Romance', 'Shoujo']",G - All Ages,6.06,2442,7542,4645,6798,6
329,Planetes,TV,Manga,26,0:25:00,"['Drama', 'Romance', 'Sci-Fi', 'Seinen', 'Space']",PG-13 - Teens 13 or older,8.35,49279,207,625,150440,3033
330,Midori no Hibi,TV,Manga,13,0:24:00,"['Comedy', 'Drama', 'Romance', 'Ecchi', 'Shounen']",R+ - Mild Nudity,7.38,64075,2155,847,114081,531
331,Mahoujin Guruguru,TV,Manga,45,0:23:00,"['Adventure', 'Comedy', 'Magic', 'Fantasy', 'Shounen']",G - All Ages,7.72,2128,1077,4551,7156,60
332,Dokidoki♡Densetsu: Mahoujin Guruguru,TV,Manga,38,0:23:00,"['Adventure', 'Comedy', 'Magic', 'Fantasy', 'Shounen']",G - All Ages,7.36,931,2228,6675,2716,10
333,Mama wa Shougaku 4 Nensei,TV,Original,51,0:24:00,"['Comedy', 'Drama', 'Sci-Fi']",PG - Children,7.26,1015,2633,6523,2915,18
334,Marmalade Boy,TV,Manga,76,0:24:00,"['Comedy', 'Drama', 'Romance', 'Shoujo']",PG-13 - Teens 13 or older,7.61,12916,1345,2214,32333,474
335,Matantei Loki Ragnarok,TV,Manga,26,0:24:00,"['Comedy', 'Magic', 'Mystery', 'Shounen', 'Supernatural']",PG-13 - Teens 13 or older,7.37,12495,2189,2318,29808,198
336,Ginyuu Mokushiroku Meine Liebe,TV,Visual novel,13,0:24:00,"['Fantasy', 'Shoujo']",PG-13 - Teens 13 or older,6.5,3177,5780,3862,10589,30
337,Psychic Academy,TV,Manga,24,0:11:00,"['Comedy', 'Romance', 'Supernatural']",PG-13 - Teens 13 or older,6.31,3826,6605,4163,8891,8
338,Versailles no Bara,TV,Manga,40,0:24:00,"['Military', 'Historical', 'Drama', 'Romance', 'Shoujo']",PG-13 - Teens 13 or older,8.37,15390,196,1695,49180,1831
339,Serial Experiments Lain,TV,Original,13,0:23:00,"['Dementia', 'Drama', 'Mystery', 'Psychological', 'Sci-Fi', 'Supernatural']",R - 17+ (violence & profanity),8.01,129678,558,229,322643,11332
340,Mutsu Enmei Ryuu Gaiden: Shura no Toki,TV,Manga,26,0:23:00,"['Action', 'Historical', 'Martial Arts', 'Samurai', 'Shounen']",R - 17+ (violence & profanity),7.64,7540,1266,3083,17566,120
341,Spiral: Suiri no Kizuna,TV,Manga,25,0:23:00,"['Drama', 'Mystery', 'Shounen']",PG-13 - Teens 13 or older,7.33,18058,2368,1897,41940,303
342,Starship Operators,TV,Light novel,13,0:24:00,"['Drama', 'Military', 'Sci-Fi', 'Space']",PG-13 - Teens 13 or older,7.05,4064,3487,3691,11833,37
343,Tsukuyomi: Moon Phase,TV,Manga,25,0:24:00,"['Comedy', 'Romance', 'Vampire', 'Fantasy', 'Seinen']",PG-13 - Teens 13 or older,7.09,21830,3337,1545,55868,267
344,Futatsu no Spica,TV,Manga,20,0:25:00,"['Sci-Fi', 'Supernatural', 'Drama', 'School']",PG-13 - Teens 13 or older,7.44,2796,1866,4515,7327,61
345,Eikoku Koi Monogatari Emma,TV,Manga,12,0:25:00,"['Slice of Life', 'Historical', 'Drama', 'Romance', 'Seinen']",G - All Ages,7.75,11051,987,2155,33631,217
346,W: Wish,TV,Visual novel,13,0:12:00,"['Drama', 'Harem', 'Romance', 'School', 'Slice of Life']",PG-13 - Teens 13 or older,6.26,4343,6831,3650,12219,14
347,Wild Arms: Twilight Venom,TV,Game,22,0:24:00,"['Action', 'Sci-Fi', 'Adventure', 'Magic', 'Vampire', 'Fantasy']",PG-13 - Teens 13 or older,6.72,2232,4829,4991,5725,15
348,Binzume Yousei,TV,Original,13,0:13:00,"['Comedy', 'Fantasy', 'Magic', 'Slice of Life']",G - All Ages,6.51,6173,5727,3385,14626,50
349,Magical Canan,TV,Visual novel,13,0:24:00,"['Supernatural', 'Drama', 'Magic', 'Fantasy']",PG-13 - Teens 13 or older,6.33,971,6519,5935,3709,3
350,Ojamajo Doremi,TV,Original,51,0:24:00,"['Comedy', 'Magic']",G - All Ages,7.22,12815,2791,2378,28587,325
351,Ojamajo Doremi Sharp,TV,Original,49,0:24:00,"['Comedy', 'Magic', 'Shoujo']",G - All Ages,7.37,5821,2197,3737,11476,49
352,Motto! Ojamajo Doremi,TV,Original,50,0:24:00,"['Magic', 'Fantasy', 'Comedy', 'Shoujo']",G - All Ages,7.34,5820,2322,3653,12184,78
353,Ojamajo Doremi Dokkaan!,TV,Original,51,0:24:00,"['Comedy', 'Magic', 'Shoujo']",G - All Ages,7.59,3886,1408,4160,8898,101
354,UG☆Ultimate Girls,TV,Unknown,12,0:13:00,"['Comedy', 'Ecchi', 'Magic', 'Sci-Fi']",R+ - Mild Nudity,5.67,2704,8564,4591,7022,4
355,Shakugan no Shana,TV,Light novel,24,0:24:00,"['Action', 'Drama', 'Fantasy', 'Romance', 'School', 'Supernatural']",PG-13 - Teens 13 or older,7.63,190060,1294,166,384800,5249
356,Fate/stay night,TV,Visual novel,24,0:24:00,"['Action', 'Supernatural', 'Magic', 'Romance', 'Fantasy']",R - 17+ (violence & profanity),7.49,296268,1696,86,542280,6098
360,Himiko-den,TV,Game,12,0:23:00,"['Adventure', 'Supernatural', 'Drama', 'Fantasy']",PG-13 - Teens 13 or older,6.31,1481,6588,5517,4429,3
364,Gallery Fake,TV,Manga,37,0:25:00,"['Mystery', 'Seinen']",PG-13 - Teens 13 or older,7.57,2255,1449,4112,9202,49
369,Boogiepop wa Warawanai: Boogiepop Phantom,TV,Light novel,12,0:24:00,"['Dementia', 'Drama', 'Horror', 'Mystery', 'Psychological', 'Supernatural']",R+ - Mild Nudity,7.22,18467,2765,1367,67076,570
370,Burn Up Excess,TV,Original,13,0:25:00,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Police', 'Sci-Fi', 'Shounen']",PG-13 - Teens 13 or older,6.64,3256,5150,4409,7782,17
371,Cardcaptor Sakura Movie 1,Movie,Manga,1,1:21:00,"['Comedy', 'Drama', 'Fantasy', 'Magic', 'Shoujo']",PG - Children,7.72,42667,1063,1301,70714,1344
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,Movie,Manga,1,1:22:00,"['Comedy', 'Drama', 'Fantasy', 'Magic', 'Romance', 'Shoujo']",PG - Children,8.29,48274,257,1163,79924,1598
375,Bannou Bunka Neko-Musume (1998),TV,Original,12,0:23:00,"['Action', 'Adventure', 'Comedy', 'Mecha', 'Sci-Fi', 'Seinen']",PG-13 - Teens 13 or older,6.62,1888,5241,5230,5049,6
378,eX-Driver the Movie,Movie,Original,1,1:02:00,"['Action', 'Adventure', 'Cars', 'Comedy', 'Sci-Fi', 'Shounen']",PG-13 - Teens 13 or older,6.77,1736,4547,6069,3499,1
379,Heppoko Jikken Animation Excel♥Saga,TV,Manga,26,0:24:00,"['Comedy', 'Parody', 'Sci-Fi', 'Shounen']",R - 17+ (violence & profanity),7.55,36136,1516,1127,82012,883
383,Galaxy Angel,TV,Game,24,0:13:00,"['Comedy', 'Sci-Fi']",PG-13 - Teens 13 or older,7.1,8395,3284,2838,20724,158
384,Gantz,TV,Manga,13,0:22:00,"['Action', 'Sci-Fi', 'Horror', 'Psychological', 'Supernatural', 'Drama', 'Ecchi']",R+ - Mild Nudity,7.17,116369,2987,372,226727,2034
385,Gilgamesh,TV,Manga,26,0:23:00,"['Drama', 'Fantasy', 'Sci-Fi', 'Supernatural']",R - 17+ (violence & profanity),6.74,8302,4710,2314,29840,156
386,H2,TV,Unknown,41,0:24:00,"['Comedy', 'Romance', 'Shounen', 'Sports']",PG-13 - Teens 13 or older,7.34,2123,2310,4893,6011,17
387,Haibane Renmei,TV,Other,13,0:24:00,"['Slice of Life', 'Mystery', 'Psychological', 'Drama', 'Fantasy']",PG-13 - Teens 13 or older,8.02,64293,539,564,163895,4751
388,Capeta,TV,Manga,52,0:23:00,"['Cars', 'Shounen', 'Sports']",PG - Children,7.9,6624,695,3426,14269,158
390,Suzuka,TV,Manga,26,0:23:00,"['Sports', 'Drama', 'Romance', 'Shounen']",PG-13 - Teens 13 or older,7.31,41093,2445,1095,84848,645
392,Yuu☆Yuu☆Hakusho,TV,Manga,112,0:24:00,"['Action', 'Comedy', 'Demons', 'Supernatural', 'Martial Arts', 'Shounen']",PG-13 - Teens 13 or older,8.48,148790,117,252,306680,12216
393,Escaflowne,Movie,Original,1,1:37:00,"['Adventure', 'Drama', 'Fantasy', 'Mecha', 'Romance', 'Sci-Fi', 'Shoujo']",PG-13 - Teens 13 or older,7.15,24254,3072,1713,48210,164
394,Ai Yori Aoshi: Enishi,TV,Manga,12,0:23:00,"['Comedy', 'Drama', 'Harem', 'Romance', 'Slice of Life']",PG-13 - Teens 13 or older,7.22,25471,2760,1797,45119,71
395,Gantz 2nd Stage,TV,Manga,13,0:23:00,"['Action', 'Sci-Fi', 'Horror', 'Psychological', 'Supernatural', 'Drama', 'Ecchi']",R+ - Mild Nudity,7.2,69102,2856,868,112212,414
396,Seikai no Senki,TV,Light novel,13,0:25:00,"['Action', 'Military', 'Romance', 'Sci-Fi', 'Space']",PG-13 - Teens 13 or older,7.8,10945,899,2665,23304,238
397,Seikai no Senki II,TV,Light novel,10,0:25:00,"['Action', 'Military', 'Romance', 'Sci-Fi', 'Space']",PG-13 - Teens 13 or older,7.91,9012,689,3136,16998,100
400,Seihou Bukyou Outlaw Star,TV,Manga,24,0:25:00,"['Action', 'Sci-Fi', 'Adventure', 'Space', 'Comedy']",R+ - Mild Nudity,7.95,45349,640,949,101674,1921
403,Hanaukyou Maid-tai,TV,Manga,12,0:14:00,"['Comedy', 'Ecchi', 'Harem', 'Romance']",R+ - Mild Nudity,6.69,10453,4926,2664,23327,37
406,Buzzer Beater,TV,Web manga,13,0:25:00,"['Shounen', 'Sports']",PG-13 - Teens 13 or older,6.65,4636,5099,3869,10546,12
407,Tantei Gakuen Q,TV,Manga,45,0:25:00,"['Comedy', 'Drama', 'Mystery', 'Police', 'Shounen']",PG-13 - Teens 13 or older,7.84,9402,832,2758,22038,195
411,Gun x Sword,TV,Original,26,0:24:00,"['Action', 'Adventure', 'Drama', 'Mecha', 'Sci-Fi', 'Shounen']",PG-13 - Teens 13 or older,7.34,24789,2309,1536,56280,312
412,Kore ga Watashi no Goshujinsama,TV,Manga,12,0:24:00,"['Comedy', 'Ecchi', 'Slice of Life']",R+ - Mild Nudity,6.63,32523,5220,1417,64169,134
415,Tonari no Yamada-kun,Movie,4-koma manga,1,1:44:00,"['Slice of Life', 'Comedy']",G - All Ages,7.3,11975,2496,2674,23149,56
416,Kurenai no Buta,Movie,Manga,1,1:33:00,"['Action', 'Adventure', 'Comedy', 'Drama', 'Historical', 'Military', 'Romance']",G - All Ages,8.03,68140,531,891,109818,840
417,Ragnarök The Animation,TV,Game,26,0:24:00,"['Action', 'Magic', 'Fantasy']",PG-13 - Teens 13 or older,6.54,19127,5638,1992,38478,113
418,Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,Movie,Manga,1,1:14:00,"['Adventure', 'Comedy', 'Shounen']",PG-13 - Teens 13 or older,7.35,8689,2280,3283,15567,17
419,Samurai Deeper Kyou,TV,Manga,26,0:24:00,"['Adventure', 'Comedy', 'Historical', 'Supernatural', 'Samurai', 'Shounen']",PG-13 - Teens 13 or older,6.99,21108,3714,1823,44202,196
420,Spriggan,Movie,Manga,1,1:30:00,"['Adventure', 'Military', 'Sci-Fi', 'Shounen']",R - 17+ (violence & profanity),6.75,9084,4689,3152,16766,39
421,Stratos 4,TV,Original,13,0:23:00,"['Comedy', 'Military', 'Sci-Fi', 'Shounen']",PG-13 - Teens 13 or older,6.72,3378,4821,4257,8428,26
424,Dirty Pair,TV,Light novel,24,0:25:00,"['Adventure', 'Comedy', 'Police', 'Sci-Fi']",PG-13 - Teens 13 or older,7.22,3332,2771,3330,15129,111
427,Kaleido Star,TV,Original,51,0:23:00,"['Comedy', 'Sports', 'Drama', 'Fantasy', 'Shoujo']",PG-13 - Teens 13 or older,8.03,23854,530,1552,55435,1227
431,Howl no Ugoku Shiro,Movie,Novel,1,1:59:00,"['Adventure', 'Drama', 'Fantasy', 'Romance']",G - All Ages,8.72,366722,39,87,535005,10846
433,"Kumo no Mukou, Yakusoku no Basho",Movie,Original,1,1:30:00,"['Drama', 'Military', 'Romance', 'Sci-Fi']",PG-13 - Teens 13 or older,7.72,65744,1074,651,143928,682
435,Magic Knight Rayearth,TV,Manga,20,0:24:00,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Mecha', 'Romance', 'Shoujo']",PG-13 - Teens 13 or older,7.52,19538,1608,1852,43437,445
437,Perfect Blue,Movie,Novel,1,1:20:00,"['Dementia', 'Drama', 'Horror', 'Psychological']",R+ - Mild Nudity,8.36,110145,201,409,210706,4579
440,Shoujo Kakumei Utena,TV,Original,39,0:23:00,"['Comedy', 'Drama', 'Fantasy', 'Mystery', 'Psychological', 'Shoujo']",PG-13 - Teens 13 or older,8.21,33106,317,839,115103,4946
